Total Lakage,Runtime Dynamic,CPI,Energy,EDP,label
0.50466,0.7681,0.9514,1.2109038639999998,1.1520539362095998,l3_cache=1MB_l2_cache=256kB_decode_width=2_num_fu_intALU=8
0.50474,0.81251,0.912963,1.20260051175,1.0979297710088152,l3_cache=1MB_l2_cache=256kB_decode_width=4_num_fu_intALU=16
0.50474,0.81214,0.914303,1.20402733464,1.1008458041433558,l3_cache=1MB_l2_cache=256kB_decode_width=4_num_fu_intALU=2
0.50474,0.81311,0.913011,1.20321154635,1.09854537714456,l3_cache=1MB_l2_cache=256kB_decode_width=4_num_fu_intALU=4
0.50474,0.81251,0.912959,1.20259524275,1.0979201502257971,l3_cache=1MB_l2_cache=256kB_decode_width=4_num_fu_intALU=8
0.50491,0.94606,0.89933,1.3049008501,1.1735364815204328,l3_cache=1MB_l2_cache=256kB_decode_width=8_num_fu_intALU=16
0.50491,0.94541,0.901097,1.3068790010400002,1.177624747200141,l3_cache=1MB_l2_cache=256kB_decode_width=8_num_fu_intALU=2
0.50491,0.94666,0.899376,1.3055072203199998,1.1741418617825201,l3_cache=1MB_l2_cache=256kB_decode_width=8_num_fu_intALU=4
0.50491,0.94605,0.899345,1.3049136211999997,1.1735675406581136,l3_cache=1MB_l2_cache=256kB_decode_width=8_num_fu_intALU=8
0.52533,0.63202,1.464267,1.6946694124500001,2.481448496559924,l3_cache=1MB_l2_cache=512kB_decode_width=1_num_fu_intALU=16
0.52533,0.63202,1.46427,1.6946728845,2.481458664586815,l3_cache=1MB_l2_cache=512kB_decode_width=1_num_fu_intALU=2
0.52533,0.63203,1.464269,1.6946863698399999,2.481476716079247,l3_cache=1MB_l2_cache=512kB_decode_width=1_num_fu_intALU=4
0.52533,0.63202,1.464267,1.6946694124500001,2.481448496559924,l3_cache=1MB_l2_cache=512kB_decode_width=1_num_fu_intALU=8
0.52537,0.76812,0.951351,1.23056300499,1.1706973453602414,l3_cache=1MB_l2_cache=512kB_decode_width=2_num_fu_intALU=16
0.52537,0.76762,0.952357,1.2313880774300001,1.1727210552570027,l3_cache=1MB_l2_cache=512kB_decode_width=2_num_fu_intALU=2
