Total Lakage,Runtime Dynamic,CPI,Energy,EDP,label
0.77159,0.5858,1.290948,1.75231990572,2.2621538776494226,l3_cache=8MB_l2_cache=128kB_decode_width=1_num_fu_intALU=8
0.77162,0.59958,1.232541,1.6900602192,2.0830685126329875,l3_cache=8MB_l2_cache=128kB_decode_width=2_num_fu_intALU=16
0.77162,0.59953,1.232876,1.6904579274000002,2.084125007701203,l3_cache=8MB_l2_cache=128kB_decode_width=2_num_fu_intALU=2
0.77162,0.59964,1.23219,1.6896528593999998,2.0819733568240855,l3_cache=8MB_l2_cache=128kB_decode_width=2_num_fu_intALU=4
0.77162,0.5996,1.232428,1.6899299221600002,2.0827169541078048,l3_cache=8MB_l2_cache=128kB_decode_width=2_num_fu_intALU=8
0.77171,0.61551,1.205545,1.6723561349000002,2.016100576648021,l3_cache=8MB_l2_cache=128kB_decode_width=4_num_fu_intALU=16
0.77171,0.61573,1.204341,1.6709508770400001,2.012394650205231,l3_cache=8MB_l2_cache=128kB_decode_width=4_num_fu_intALU=2
0.77171,0.61559,1.205067,1.6717894491,2.01461829605859,l3_cache=8MB_l2_cache=128kB_decode_width=4_num_fu_intALU=4
0.77171,0.61571,1.204457,1.6710877309400003,2.0127533151448,l3_cache=8MB_l2_cache=128kB_decode_width=4_num_fu_intALU=8
0.77187,0.66166,1.202085,1.7232249100500001,2.0714628159974544,l3_cache=8MB_l2_cache=128kB_decode_width=8_num_fu_intALU=16
0.77187,0.66194,1.200812,1.7217362537199998,2.0674815543020206,l3_cache=8MB_l2_cache=128kB_decode_width=8_num_fu_intALU=2
0.77187,0.66161,1.202195,1.7233224885999996,2.0717696791824762,l3_cache=8MB_l2_cache=128kB_decode_width=8_num_fu_intALU=4
0.77187,0.66191,1.200816,1.7217059644800001,2.067452069443016,l3_cache=8MB_l2_cache=128kB_decode_width=8_num_fu_intALU=8
0.84189,0.58579,1.291175,1.843384724,2.3801322710107002,l3_cache=8MB_l2_cache=1MB_decode_width=1_num_fu_intALU=16
0.84189,0.58582,1.291005,1.84318074855,2.3795555622817925,l3_cache=8MB_l2_cache=1MB_decode_width=1_num_fu_intALU=2
0.84189,0.58585,1.290736,1.84283541664,2.378614014332247,l3_cache=8MB_l2_cache=1MB_decode_width=1_num_fu_intALU=4
0.84189,0.5858,1.291131,1.8433348173900002,2.3799867261115684,l3_cache=8MB_l2_cache=1MB_decode_width=1_num_fu_intALU=8
0.84192,0.59981,1.231456,1.77542705888,2.1863603042201296,l3_cache=8MB_l2_cache=1MB_decode_width=2_num_fu_intALU=16
