Total Lakage,Runtime Dynamic,CPI,Energy,EDP,label
0.6504,0.63206,1.461295,1.8740523857,2.7385433809614814,l3_cache=4MB_l2_cache=512kB_decode_width=1_num_fu_intALU=16
0.6504,0.63205,1.461311,1.8740582919499997,2.738581996667746,l3_cache=4MB_l2_cache=512kB_decode_width=1_num_fu_intALU=2
0.6504,0.63206,1.461384,1.8741665246399999,2.7388769724445017,l3_cache=4MB_l2_cache=512kB_decode_width=1_num_fu_intALU=4
0.6504,0.63207,1.461263,1.87402595961,2.7384447958175873,l3_cache=4MB_l2_cache=512kB_decode_width=1_num_fu_intALU=8
0.65044,0.74253,1.031412,1.43672597364,1.4818564099239797,l3_cache=4MB_l2_cache=512kB_decode_width=2_num_fu_intALU=16
0.65044,0.74248,1.031792,1.4372037126400001,1.482895293072251,l3_cache=4MB_l2_cache=512kB_decode_width=2_num_fu_intALU=2
0.65044,0.74252,1.031445,1.4367616272,1.4819405965673038,l3_cache=4MB_l2_cache=512kB_decode_width=2_num_fu_intALU=4
0.65044,0.74254,1.03137,1.4366777826,1.4817463646401619,l3_cache=4MB_l2_cache=512kB_decode_width=2_num_fu_intALU=8
0.65052,0.77133,1.005582,1.4297867667,1.4377678364317192,l3_cache=4MB_l2_cache=512kB_decode_width=4_num_fu_intALU=16
0.65052,0.77132,1.006035,1.4304208044,1.439053393954554,l3_cache=4MB_l2_cache=512kB_decode_width=4_num_fu_intALU=2
0.65052,0.77131,1.005641,1.42985054303,1.4379163299432323,l3_cache=4MB_l2_cache=512kB_decode_width=4_num_fu_intALU=4
0.65052,0.77132,1.005648,1.4298705523200002,1.4379464611995036,l3_cache=4MB_l2_cache=512kB_decode_width=4_num_fu_intALU=8
0.65069,0.85471,1.001657,1.5078944477999998,1.5103930289000045,l3_cache=4MB_l2_cache=512kB_decode_width=8_num_fu_intALU=16
0.65069,0.85469,1.001889,1.50822366282,1.5110726973190671,l3_cache=4MB_l2_cache=512kB_decode_width=8_num_fu_intALU=2
0.65069,0.85473,1.001563,1.5077729714599999,1.510129620614392,l3_cache=4MB_l2_cache=512kB_decode_width=8_num_fu_intALU=4
0.65069,0.85472,1.001583,1.5077930640299997,1.510179900450359,l3_cache=4MB_l2_cache=512kB_decode_width=8_num_fu_intALU=8
0.77159,0.62477,1.508564,2.10649842704,3.1777876930891704,l3_cache=8MB_l2_cache=128kB_decode_width=1_num_fu_intALU=16
0.77159,0.62476,1.508506,2.1064023531,3.177520588065468,l3_cache=8MB_l2_cache=128kB_decode_width=1_num_fu_intALU=2
0.77159,0.62477,1.508588,2.10653193968,3.1778888058179717,l3_cache=8MB_l2_cache=128kB_decode_width=1_num_fu_intALU=4
0.77159,0.62478,1.508536,2.1064744143200005,3.1776924870806367,l3_cache=8MB_l2_cache=128kB_decode_width=1_num_fu_intALU=8
0.77162,0.72731,1.079103,1.6174998597899999,1.7454489511989681,l3_cache=8MB_l2_cache=128kB_decode_width=2_num_fu_intALU=16
0.77162,0.72723,1.079584,1.6181344784000002,1.746912092728986,l3_cache=8MB_l2_cache=128kB_decode_width=2_num_fu_intALU=2
0.77162,0.72734,1.078954,1.6173088878399997,1.745001893770519,l3_cache=8MB_l2_cache=128kB_decode_width=2_num_fu_intALU=4
0.77162,0.72737,1.078855,1.61719285645,1.7447165991453646,l3_cache=8MB_l2_cache=128kB_decode_width=2_num_fu_intALU=8
